time_s,left_x_m,left_y_m,left_z_m,right_x_m,right_y_m,right_z_m
3.055200000001435612e+01,-3.499933708499099461e-01,-7.499984665035224207e-01,4.000047359338240738e-01,-9.436606343087086679e-04,-5.000048131547631947e-01,2.803094944670466715e-01
3.055300000001435734e+01,-3.499933718688716944e-01,-7.499984674755004743e-01,4.000047359713209127e-01,-9.436578867406363036e-04,-5.000048072332102800e-01,2.803094678811544616e-01
3.055400000001435856e+01,-3.499933728873518834e-01,-7.499984684470061280e-01,4.000047360088880288e-01,-9.436551409299984150e-04,-5.000048013126437985e-01,2.803094412859294948e-01
3.055500000001435978e+01,-3.499933739053511239e-01,-7.499984694180407141e-01,4.000047360465250335e-01,-9.436523966148864517e-04,-5.000047953929915856e-01,2.803094146824617883e-01
3.055600000001436101e+01,-3.499933749228693047e-01,-7.499984703886037885e-01,4.000047360842320376e-01,-9.436497868594989624e-04,-5.000047895096508821e-01,2.803093879542692957e-01
3.055700000001436223e+01,-3.499933759399070921e-01,-7.499984713586955731e-01,4.000047361220089304e-01,-9.436471795192698242e-04,-5.000047836274733593e-01,2.803093612141209778e-01
3.055800000001436345e+01,-3.499933769564644859e-01,-7.499984723283164012e-01,4.000047361598557671e-01,-9.436445742663987502e-04,-5.000047777463736409e-01,2.803093344633637019e-01
3.055900000001436467e+01,-3.499933779725417082e-01,-7.499984732974667168e-01,4.000047361977723259e-01,-9.436419708071241974e-04,-5.000047718662724572e-01,2.803093077032133285e-01
3.056000000001436590e+01,-3.499933789881388702e-01,-7.499984742661466308e-01,4.000047362357587177e-01,-9.436393688767724663e-04,-5.000047659870971994e-01,2.803092809347642045e-01
3.056100000001436712e+01,-3.499933800032564157e-01,-7.499984752343561434e-01,4.000047362738148315e-01,-9.436369007515058027e-04,-5.000047601439152611e-01,2.803092540428142598e-01
3.056200000001436834e+01,-3.499933810178945115e-01,-7.499984762020961426e-01,4.000047363119403343e-01,-9.436344350848453744e-04,-5.000047543019112695e-01,2.803092271388357148e-01
3.056300000001436956e+01,-3.499933820320533795e-01,-7.499984771693661845e-01,4.000047363501353925e-01,-9.436319715453896084e-04,-5.000047484609987380e-01,2.803092002241826530e-01
3.056400000001437078e+01,-3.499933830457333528e-01,-7.499984781361669350e-01,4.000047363883998952e-01,-9.436295098358138400e-04,-5.000047426210969537e-01,2.803091733000754315e-01
3.056500000001437201e+01,-3.499933840589342093e-01,-7.499984791024981723e-01,4.000047364267337313e-01,-9.436270496874961389e-04,-5.000047367821311983e-01,2.803091463676143369e-01
3.056600000001437323e+01,-3.499933850716568928e-01,-7.499984800683610064e-01,4.000047364651367898e-01,-9.436247225888781676e-04,-5.000047309788523409e-01,2.803091193128696146e-01
3.056700000001437445e+01,-3.499933860839012922e-01,-7.499984810337545493e-01,4.000047365036092928e-01,-9.436223979919569627e-04,-5.000047251767658629e-01,2.803090922460250156e-01
3.056800000001437567e+01,-3.499933870956676851e-01,-7.499984819986802442e-01,4.000047365421508516e-01,-9.436200755618025238e-04,-5.000047193757838349e-01,2.803090651684398971e-01
3.056900000001437689e+01,-3.499933881069559605e-01,-7.499984829631372030e-01,4.000047365807614108e-01,-9.436177549968643996e-04,-5.000047135758245442e-01,2.803090380813407223e-01
3.057000000001437812e+01,-3.499933891177667844e-01,-7.499984839271262027e-01,4.000047366194412479e-01,-9.436154360271085950e-04,-5.000047077768129400e-01,2.803090109858321632e-01
3.057100000001437934e+01,-3.499933901281001014e-01,-7.499984848906476875e-01,4.000047366581899189e-01,-9.436132493539674260e-04,-5.000047020131797026e-01,2.803089837692539499e-01
3.057200000001438056e+01,-3.499933911379562446e-01,-7.499984858537018795e-01,4.000047366970073681e-01,-9.436110652258911102e-04,-5.000046962507534998e-01,2.803089565405043615e-01
3.057300000001438178e+01,-3.499933921473356579e-01,-7.499984868162884455e-01,4.000047367358937622e-01,-9.436088833035816137e-04,-5.000046904894446254e-01,2.803089293009488059e-01
3.057400000001438301e+01,-3.499933931562387301e-01,-7.499984877784087178e-01,4.000047367748487681e-01,-9.436067032826123135e-04,-5.000046847291705898e-01,2.803089020518194086e-01
3.057500000001438423e+01,-3.499933941646646285e-01,-7.499984887400612532e-01,4.000047368138726078e-01,-9.436045248887095505e-04,-5.000046789698552319e-01,2.803088747942259484e-01
3.057600000001438545e+01,-3.499933951726146297e-01,-7.499984897012478280e-01,4.000047368529650593e-01,-9.436024780398212519e-04,-5.000046732456171483e-01,2.803088474167707012e-01
3.057700000001438667e+01,-3.499933961800886784e-01,-7.499984906619679981e-01,4.000047368921260116e-01,-9.436004337782591400e-04,-5.000046675226010873e-01,2.803088200270730801e-01
3.057800000001438789e+01,-3.499933971870871630e-01,-7.499984916222222076e-01,4.000047369313557977e-01,-9.435983917618386008e-04,-5.000046618007158994e-01,2.803087926265048768e-01
3.057900000001438912e+01,-3.499933981936098615e-01,-7.499984925820106785e-01,4.000047369706534184e-01,-9.435963516821570252e-04,-5.000046560798768747e-01,2.803087652163029353e-01
3.058000000001439034e+01,-3.499933991996575511e-01,-7.499984935413334108e-01,4.000047370100198174e-01,-9.435943132621443796e-04,-5.000046503600075187e-01,2.803087377975828076e-01
3.058100000001439156e+01,-3.499934002052299542e-01,-7.499984945001909598e-01,4.000047370494544952e-01,-9.435924056358305223e-04,-5.000046446749191187e-01,2.803087102602037084e-01
3.058200000001439278e+01,-3.499934012103274039e-01,-7.499984954585834362e-01,4.000047370889572296e-01,-9.435905006398709327e-04,-5.000046389910669520e-01,2.803086827105116807e-01
3.058300000001439400e+01,-3.499934022149505664e-01,-7.499984964165107293e-01,4.000047371285282427e-01,-9.435885979276852076e-04,-5.000046333083585370e-01,2.803086551498845114e-01
3.058400000001439523e+01,-3.499934032190989974e-01,-7.499984973739739491e-01,4.000047371681671460e-01,-9.435866971876372133e-04,-5.000046276267084977e-01,2.803086275795649285e-01
3.058500000001439645e+01,-3.499934042227735853e-01,-7.499984983309727626e-01,4.000047372078742725e-01,-9.435847981395344142e-04,-5.000046219460381192e-01,2.803086000006725920e-01
3.058600000001439767e+01,-3.499934052259743300e-01,-7.499984992875073919e-01,4.000047372476492336e-01,-9.435830291379919410e-04,-5.000046162998520449e-01,2.803085723043205468e-01
3.058700000001439889e+01,-3.499934062287012870e-01,-7.499985002435782810e-01,4.000047372874921403e-01,-9.435812628088222076e-04,-5.000046106549158598e-01,2.803085445955855182e-01
3.058800000001440011e+01,-3.499934072309544564e-01,-7.499985011991852080e-01,4.000047373274029372e-01,-9.435794988021418972e-04,-5.000046050111366380e-01,2.803085168758512880e-01
3.058900000001440134e+01,-3.499934082327347262e-01,-7.499985021543290609e-01,4.000047373673814022e-01,-9.435777368031993129e-04,-5.000045993684272272e-01,2.803084891463655803e-01
3.059000000001440256e+01,-3.499934092340420966e-01,-7.499985031090098397e-01,4.000047374074273687e-01,-9.435759765282734912e-04,-5.000045937267081353e-01,2.803084614082534398e-01
3.059100000001440378e+01,-3.499934102348766229e-01,-7.499985040632275446e-01,4.000047374475411144e-01,-9.435743455508127653e-04,-5.000045881191861330e-01,2.803084335538749139e-01
3.059200000001440500e+01,-3.499934112352386384e-01,-7.499985050169826195e-01,4.000047374877224726e-01,-9.435727172880312152e-04,-5.000045825129285637e-01,2.803084056870433494e-01
3.059300000001440623e+01,-3.499934122351281984e-01,-7.499985059702752865e-01,4.000047375279713879e-01,-9.435710913865101579e-04,-5.000045769078402813e-01,2.803083778091489120e-01
3.059400000001440745e+01,-3.499934132345458027e-01,-7.499985069231059898e-01,4.000047375682873607e-01,-9.435694675275461962e-04,-5.000045713038338002e-01,2.803083499214446550e-01
3.059500000001440867e+01,-3.499934142334915621e-01,-7.499985078754743961e-01,4.000047376086711126e-01,-9.435678454244485203e-04,-5.000045657008279631e-01,2.803083220250604524e-01
3.059600000001440989e+01,-3.499934152319656988e-01,-7.499985088273815048e-01,4.000047376491221440e-01,-9.435663518719862586e-04,-5.000045601317357757e-01,2.803082940135979695e-01
3.059700000001441111e+01,-3.499934162299684348e-01,-7.499985097788266497e-01,4.000047376896400109e-01,-9.435648610761869504e-04,-5.000045545639222322e-01,2.803082659896135587e-01
3.059800000001441234e+01,-3.499934172275000477e-01,-7.499985107298110520e-01,4.000047377302252682e-01,-9.435633726794373510e-04,-5.000045489972906321e-01,2.803082379545026592e-01
3.059900000001441356e+01,-3.499934182245607039e-01,-7.499985116803342677e-01,4.000047377708775831e-01,-9.435618863605221840e-04,-5.000045434317523796e-01,2.803082099095239310e-01
3.060000000001441478e+01,-3.499934192211505701e-01,-7.499985126303968519e-01,4.000047378115969554e-01,-9.435604018295101758e-04,-5.000045378672250962e-01,2.803081818558120775e-01
3.060100000001441600e+01,-3.499934202172702014e-01,-7.499985135799986935e-01,4.000047378523832187e-01,-9.435590451057490613e-04,-5.000045323363260241e-01,2.803081536882065516e-01
3.060200000001441722e+01,-3.499934212129193201e-01,-7.499985145291404587e-01,4.000047378932362063e-01,-9.435576911803050804e-04,-5.000045268067185855e-01,2.803081255080098200e-01
3.060300000001441845e+01,-3.499934222080983703e-01,-7.499985154778220364e-01,4.000047379341563625e-01,-9.435563396925916724e-04,-5.000045212783065240e-01,2.803080973166239831e-01
3.060400000001441967e+01,-3.499934232028079073e-01,-7.499985164260440929e-01,4.000047379751430765e-01,-9.435549903171261410e-04,-5.000045157509994675e-01,2.803080691153124193e-01
3.060500000001442089e+01,-3.499934241970476534e-01,-7.499985173738065170e-01,4.000047380161964594e-01,-9.435536427612502275e-04,-5.000045102247134832e-01,2.803080409052148836e-01
3.060600000001442211e+01,-3.499934251908179972e-01,-7.499985183211095308e-01,4.000047380573166222e-01,-9.435524222688763951e-04,-5.000045047317778213e-01,2.803080125824024549e-01
3.060700000001442334e+01,-3.499934261841195493e-01,-7.499985192679534673e-01,4.000047380985032874e-01,-9.435512046166508182e-04,-5.000044992401487809e-01,2.803079842469305971e-01
3.060800000001442456e+01,-3.499934271769519212e-01,-7.499985202143386598e-01,4.000047381397563440e-01,-9.435499894397958442e-04,-5.000044937497271080e-01,2.803079559002067400e-01
3.060900000001442578e+01,-3.499934281693159455e-01,-7.499985211602652191e-01,4.000047381810757918e-01,-9.435487764099109720e-04,-5.000044882604215424e-01,2.803079275435000350e-01
3.061000000001442700e+01,-3.499934291612109560e-01,-7.499985221057333673e-01,4.000047382224616865e-01,-9.435475652311911543e-04,-5.000044827721480400e-01,2.803078991779546780e-01
3.061100000001442822e+01,-3.499934301526383407e-01,-7.499985230507432155e-01,4.000047382639139726e-01,-9.435464803741293316e-04,-5.000044773169496359e-01,2.803078707008684334e-01
3.061200000001442945e+01,-3.499934311435975443e-01,-7.499985239952957627e-01,4.000047383054322059e-01,-9.435453983986062665e-04,-5.000044718630715090e-01,2.803078422110550361e-01
3.061300000001443067e+01,-3.499934321340887333e-01,-7.499985249393902320e-01,4.000047383470166085e-01,-9.435443189361771010e-04,-5.000044664104131842e-01,2.803078137099272449e-01
3.061400000001443189e+01,-3.499934331241130181e-01,-7.499985258830272894e-01,4.000047383886673469e-01,-9.435432416554923041e-04,-5.000044609588827349e-01,2.803077851987595404e-01
3.061500000001443311e+01,-3.499934341136696214e-01,-7.499985268262076010e-01,4.000047384303841991e-01,-9.435421662571316648e-04,-5.000044555083943409e-01,2.803077566787010588e-01
3.061600000001443433e+01,-3.499934351027591539e-01,-7.499985277689305008e-01,4.000047384721667765e-01,-9.435412164408400748e-04,-5.000044500907087075e-01,2.803077280482711431e-01
3.061700000001443556e+01,-3.499934360913818376e-01,-7.499985287111972099e-01,4.000047385140153011e-01,-9.435402695472036583e-04,-5.000044446743568960e-01,2.803076994050462400e-01
3.061800000001443678e+01,-3.499934370795380612e-01,-7.499985296530068402e-01,4.000047385559297730e-01,-9.435393252041970880e-04,-5.000044392592376541e-01,2.803076707504453258e-01
3.061900000001443800e+01,-3.499934380672279355e-01,-7.499985305943608349e-01,4.000047385979098036e-01,-9.435383830770395497e-04,-5.000044338452567239e-01,2.803076420857477657e-01
3.062000000001443922e+01,-3.499934390544512386e-01,-7.499985315352583060e-01,4.000047386399557259e-01,-9.435374428637850752e-04,-5.000044284323289512e-01,2.803076134121075258e-01
3.062100000001444045e+01,-3.499934400412088031e-01,-7.499985324757002525e-01,4.000047386820672068e-01,-9.435366274920080343e-04,-5.000044230519391508e-01,2.803075846292595874e-01
3.062200000001444167e+01,-3.499934410275005181e-01,-7.499985334156866745e-01,4.000047387242441910e-01,-9.435358150840372771e-04,-5.000044176728973833e-01,2.803075558335499373e-01
3.062300000001444289e+01,-3.499934420133268276e-01,-7.499985343552177941e-01,4.000047387664866783e-01,-9.435350052641282292e-04,-5.000044122951006198e-01,2.803075270264024366e-01
3.062400000001444411e+01,-3.499934429986879536e-01,-7.499985352942939443e-01,4.000047388087946687e-01,-9.435341976937149100e-04,-5.000044069184532702e-01,2.803074982091020018e-01
3.062500000001444533e+01,-3.499934439835842848e-01,-7.499985362329153471e-01,4.000047388511682733e-01,-9.435333920691617304e-04,-5.000044015428684041e-01,2.803074693828069841e-01
3.062600000001444656e+01,-3.499934449680155990e-01,-7.499985371710822246e-01,4.000047388936066595e-01,-9.435327105500775080e-04,-5.000043961995547237e-01,2.803074404484651727e-01
3.062700000001444778e+01,-3.499934459519824514e-01,-7.499985381087945768e-01,4.000047389361108818e-01,-9.435320320356974100e-04,-5.000043908576019547e-01,2.803074115011945366e-01
3.062800000001444900e+01,-3.499934469354847866e-01,-7.499985390460529588e-01,4.000047389786799412e-01,-9.435313561464396537e-04,-5.000043855169059581e-01,2.803073825424247656e-01
3.062900000001445022e+01,-3.499934479185228819e-01,-7.499985399828572596e-01,4.000047390213142262e-01,-9.435306825410147424e-04,-5.000043801773712548e-01,2.803073535734459387e-01
3.063000000001445144e+01,-3.499934489010972927e-01,-7.499985409192082564e-01,4.000047390640134592e-01,-9.435300109120123291e-04,-5.000043748389091380e-01,2.803073245954219028e-01
3.063100000001445267e+01,-3.499934498832075747e-01,-7.499985418551057270e-01,4.000047391067776958e-01,-9.435294626531053053e-04,-5.000043695324566384e-01,2.803072955105053166e-01
3.063200000001445389e+01,-3.499934508648546716e-01,-7.499985427905501156e-01,4.000047391496068805e-01,-9.435289174396267742e-04,-5.000043642273790390e-01,2.803072664125936253e-01
3.063300000001445511e+01,-3.499934518460386945e-01,-7.499985437255412002e-01,4.000047391925006801e-01,-9.435283748880050891e-04,-5.000043589235707575e-01,2.803072373031225140e-01
3.063400000001445633e+01,-3.499934528267594214e-01,-7.499985446600802019e-01,4.000047392354597608e-01,-9.435278346540086625e-04,-5.000043536209344275e-01,2.803072081833866136e-01
3.063500000001445756e+01,-3.499934538070176848e-01,-7.499985455941663437e-01,4.000047392784832345e-01,-9.435272964271566865e-04,-5.000043483193805649e-01,2.803071790545542119e-01
3.063600000001445878e+01,-3.499934547868134294e-01,-7.499985465278005137e-01,4.000047393215714342e-01,-9.435268808351340852e-04,-5.000043430495829666e-01,2.803071498199790068e-01
3.063700000001446000e+01,-3.499934557661467105e-01,-7.499985474609823788e-01,4.000047393647245264e-01,-9.435264683284629028e-04,-5.000043377811731471e-01,2.803071205723424164e-01
3.063800000001446122e+01,-3.499934567450176393e-01,-7.499985483937127162e-01,4.000047394079416785e-01,-9.435260585208722628e-04,-5.000043325140448580e-01,2.803070913130859543e-01
3.063900000001446244e+01,-3.499934577234264932e-01,-7.499985493259911928e-01,4.000047394512233900e-01,-9.435256510643488803e-04,-5.000043272480998446e-01,2.803070620435098581e-01
3.064000000001446367e+01,-3.499934587013742160e-01,-7.499985502578189189e-01,4.000047394945696055e-01,-9.435252456456433290e-04,-5.000043219832474017e-01,2.803070327647864124e-01
3.064100000001446489e+01,-3.499934596788598640e-01,-7.499985511891953394e-01,4.000047395379802140e-01,-9.435249621311536661e-04,-5.000043167498930963e-01,2.803070033814658024e-01
3.064200000001446611e+01,-3.499934606558847139e-01,-7.499985521201207872e-01,4.000047395814551043e-01,-9.435246817421083509e-04,-5.000043115179404474e-01,2.803069739850189701e-01
3.064300000001446733e+01,-3.499934616324487657e-01,-7.499985530505960396e-01,4.000047396249941101e-01,-9.435244040891695161e-04,-5.000043062872806532e-01,2.803069445768917034e-01
3.064400000001446855e+01,-3.499934626085515754e-01,-7.499985539806206525e-01,4.000047396685972867e-01,-9.435241288203687071e-04,-5.000043010578150149e-01,2.803069151583899576e-01
3.064500000001446978e+01,-3.499934635841939756e-01,-7.499985549101951809e-01,4.000047397122645232e-01,-9.435238556199619653e-04,-5.000042958294518280e-01,2.803068857306902917e-01
3.064600000001447100e+01,-3.499934645593760218e-01,-7.499985558393199581e-01,4.000047397559959861e-01,-9.435237035920196469e-04,-5.000042906323388658e-01,2.803068561995338825e-01
3.064700000001447222e+01,-3.499934655340982137e-01,-7.499985567679948728e-01,4.000047397997911203e-01,-9.435235547292537828e-04,-5.000042854366402167e-01,2.803068266551856369e-01
3.064800000001447344e+01,-3.499934665083600516e-01,-7.499985576962201472e-01,4.000047398436502033e-01,-9.435234086390097141e-04,-5.000042802422468569e-01,2.803067970990977820e-01
3.064900000001447467e+01,-3.499934674821627012e-01,-7.499985586239967805e-01,4.000047398875731797e-01,-9.435232649666683291e-04,-5.000042750490583110e-01,2.803067675325805475e-01
3.065000000001447589e+01,-3.499934684555057185e-01,-7.499985595513242176e-01,4.000047399315598273e-01,-9.435231233928080552e-04,-5.000042698569818755e-01,2.803067379568155437e-01
3.065100000001447711e+01,-3.499934694283892700e-01,-7.499985604782026805e-01,4.000047399756103683e-01,-9.435231022632689646e-04,-5.000042646959054204e-01,2.803067082787299436e-01
3.065200000001447833e+01,-3.499934704008141884e-01,-7.499985614046331683e-01,4.000047400197244696e-01,-9.435230843392664046e-04,-5.000042595362568232e-01,2.803066785873877254e-01
3.065300000001447955e+01,-3.499934713727803071e-01,-7.499985623306149041e-01,4.000047400639021866e-01,-9.435230692234203298e-04,-5.000042543779255055e-01,2.803066488842466675e-01
3.065400000001448078e+01,-3.499934723442876261e-01,-7.499985632561491089e-01,4.000047401081432419e-01,-9.435230565588356710e-04,-5.000042492208096601e-01,2.803066191706220511e-01
3.065500000001448200e+01,-3.499934733153370336e-01,-7.499985641812354498e-01,4.000047401524478574e-01,-9.435230460231001925e-04,-5.000042440648156949e-01,2.803065894476997610e-01
3.065600000001448322e+01,-3.499934742859280856e-01,-7.499985651058738156e-01,4.000047401968156446e-01,-9.435231552034489821e-04,-5.000042389395785714e-01,2.803065596235875256e-01
3.065700000001448444e+01,-3.499934752560612816e-01,-7.499985660300653167e-01,4.000047402412469921e-01,-9.435232676285772169e-04,-5.000042338157822952e-01,2.803065297861545013e-01
3.065800000001448566e+01,-3.499934762257367327e-01,-7.499985669538095090e-01,4.000047402857415113e-01,-9.435233828987282800e-04,-5.000042286933154001e-01,2.803064999368640176e-01
3.065900000001448689e+01,-3.499934771949547718e-01,-7.499985678771069475e-01,4.000047403302992022e-01,-9.435235006526737633e-04,-5.000042235720747463e-01,2.803064700770356854e-01
3.066000000001448811e+01,-3.499934781637153436e-01,-7.499985687999571882e-01,4.000047403749200647e-01,-9.435236205656422070e-04,-5.000042184519652988e-01,2.803064402078601081e-01
3.066100000001448933e+01,-3.499934791320193916e-01,-7.499985697223614522e-01,4.000047404196038769e-01,-9.435238594680782354e-04,-5.000042133623726626e-01,2.803064102386209067e-01
3.066200000001449055e+01,-3.499934800998663609e-01,-7.499985706443197397e-01,4.000047404643509719e-01,-9.435241016554594962e-04,-5.000042082742340854e-01,2.803063802559969675e-01
3.066300000001449177e+01,-3.499934810672566954e-01,-7.499985715658317176e-01,4.000047405091607944e-01,-9.435243467230437775e-04,-5.000042031874364357e-01,2.803063502614568936e-01
3.066400000001449300e+01,-3.499934820341907837e-01,-7.499985724868981629e-01,4.000047405540334000e-01,-9.435245943073440611e-04,-5.000041981018757964e-01,2.803063202563255141e-01
3.066500000001449422e+01,-3.499934830006687370e-01,-7.499985734075192978e-01,4.000047405989687888e-01,-9.435248440806953685e-04,-5.000041930174558003e-01,2.803062902417974844e-01
3.066600000001449544e+01,-3.499934839666907771e-01,-7.499985743276944561e-01,4.000047406439671827e-01,-9.435252121209464216e-04,-5.000041879633109199e-01,2.803062601283282107e-01
3.066700000001449666e+01,-3.499934849322568486e-01,-7.499985752474253031e-01,4.000047406890280821e-01,-9.435255834853648049e-04,-5.000041829106329772e-01,2.803062300014105279e-01
3.066800000001449789e+01,-3.499934858973683394e-01,-7.499985761667108397e-01,4.000047407341516537e-01,-9.435259577657943708e-04,-5.000041778593075081e-01,2.803061998625184792e-01
3.066900000001449911e+01,-3.499934868620237505e-01,-7.499985770855525091e-01,4.000047407793377863e-01,-9.435263345955839653e-04,-5.000041728092297078e-01,2.803061697129818897e-01
3.067000000001450033e+01,-3.499934878262247473e-01,-7.499985780039494232e-01,4.000047408245864800e-01,-9.435267136442652969e-04,-5.000041677603025425e-01,2.803061395540001888e-01
3.067100000001450155e+01,-3.499934887899706637e-01,-7.499985789219022481e-01,4.000047408698974571e-01,-9.435272102362064761e-04,-5.000041627414177903e-01,2.803061092971934620e-01
3.067200000001450277e+01,-3.499934897532618328e-01,-7.499985798394109837e-01,4.000047409152708844e-01,-9.435277101910721775e-04,-5.000041577240127433e-01,2.803060790268752100e-01
3.067300000001450400e+01,-3.499934907160988651e-01,-7.499985807564764073e-01,4.000047409607065396e-01,-9.435282130978023263e-04,-5.000041527079717163e-01,2.803060487445249160e-01
3.067400000001450522e+01,-3.499934916784816497e-01,-7.499985816730981858e-01,4.000047410062045894e-01,-9.435287185863110160e-04,-5.000041476931891271e-01,2.803060184514767905e-01
3.067500000001450644e+01,-3.499934926404102420e-01,-7.499985825892768743e-01,4.000047410517646451e-01,-9.435292263231323528e-04,-5.000041426795661659e-01,2.803059881489350924e-01
3.067600000001450766e+01,-3.499934936018856413e-01,-7.499985835050128058e-01,4.000047410973868178e-01,-9.435298508817004104e-04,-5.000041376957562456e-01,2.803059577496800348e-01
3.067700000001450888e+01,-3.499934945629074590e-01,-7.499985844203057583e-01,4.000047411430711630e-01,-9.435304788415477262e-04,-5.000041327134385760e-01,2.803059273368508353e-01
3.067800000001451011e+01,-3.499934955234760281e-01,-7.499985853351561760e-01,4.000047411888174032e-01,-9.435311097887554010e-04,-5.000041277324971389e-01,2.803058969119320287e-01
3.067900000001451133e+01,-3.499934964835913487e-01,-7.499985862495641697e-01,4.000047412346257047e-01,-9.435317433503787043e-04,-5.000041227528240206e-01,2.803058664762626551e-01
3.068000000001451255e+01,-3.499934974432539758e-01,-7.499985871635305168e-01,4.000047412804959013e-01,-9.435323791897320955e-04,-5.000041177743203002e-01,2.803058360310516917e-01
3.068100000001451377e+01,-3.499934984024640205e-01,-7.499985880770547730e-01,4.000047413264277152e-01,-9.435331311332464943e-04,-5.000041128253965850e-01,2.803058054902354268e-01
3.068200000001451500e+01,-3.499934993612214273e-01,-7.499985889901378266e-01,4.000047413724212575e-01,-9.435338865166446876e-04,-5.000041078779779991e-01,2.803057749357824591e-01
3.068300000001451622e+01,-3.499935003195270289e-01,-7.499985899027793446e-01,4.000047414184765282e-01,-9.435346449229130295e-04,-5.000041029319467478e-01,2.803057443691830963e-01
3.068400000001451744e+01,-3.499935012773806586e-01,-7.499985908149795488e-01,4.000047414645933608e-01,-9.435354059753459088e-04,-5.000040979871944735e-01,2.803057137917808195e-01
3.068500000001451866e+01,-3.499935022347823721e-01,-7.499985917267386615e-01,4.000047415107719218e-01,-9.435361693352906087e-04,-5.000040930436209230e-01,2.803056832047886582e-01
3.068600000001451988e+01,-3.499935031917325579e-01,-7.499985926380575707e-01,4.000047415570118781e-01,-9.435370480812797778e-04,-5.000040881294025574e-01,2.803056525232938134e-01
3.068700000001452111e+01,-3.499935041482316045e-01,-7.499985935489359434e-01,4.000047416033132297e-01,-9.435379303056011524e-04,-5.000040832167020888e-01,2.803056218281005929e-01
3.068800000001452233e+01,-3.499935051042795120e-01,-7.499985944593741127e-01,4.000047416496758657e-01,-9.435388155879416427e-04,-5.000040783054002791e-01,2.803055911207040229e-01
3.068900000001452355e+01,-3.499935060598766134e-01,-7.499985953693723006e-01,4.000047416960998969e-01,-9.435397035481747630e-04,-5.000040733953877714e-01,2.803055604024528025e-01
3.069000000001452477e+01,-3.499935070150227978e-01,-7.499985962789307292e-01,4.000047417425852125e-01,-9.435405938451810193e-04,-5.000040684865630913e-01,2.803055296745640135e-01
3.069100000001452599e+01,-3.499935079697187312e-01,-7.499985971880491764e-01,4.000047417891316459e-01,-9.435415988123981024e-04,-5.000040636068704414e-01,2.803054988532705516e-01
3.069200000001452722e+01,-3.499935089239647468e-01,-7.499985980967289745e-01,4.000047418357391971e-01,-9.435426072966039690e-04,-5.000040587287079008e-01,2.803054680182170966e-01
3.069300000001452844e+01,-3.499935098777605114e-01,-7.499985990049692353e-01,4.000047418824079215e-01,-9.435436188732736207e-04,-5.000040538519555655e-01,2.803054371709036707e-01
3.069400000001452966e+01,-3.499935108311066356e-01,-7.499985999127705139e-01,4.000047419291375417e-01,-9.435446331600254311e-04,-5.000040489765029683e-01,2.803054063126843021e-01
3.069500000001453088e+01,-3.499935117840027865e-01,-7.499986008201336984e-01,4.000047419759281686e-01,-9.435456498123363789e-04,-5.000040441022475246e-01,2.803053754447797363e-01
3.069600000001453211e+01,-3.499935127364501852e-01,-7.499986017270580119e-01,4.000047420227794692e-01,-9.435467804217584353e-04,-5.000040392569025105e-01,2.803053444845645115e-01
3.069700000001453333e+01,-3.499935136884482212e-01,-7.499986026335443423e-01,4.000047420696916101e-01,-9.435479145861111472e-04,-5.000040344131004844e-01,2.803053135105278426e-01
3.069800000001453455e+01,-3.499935146399971164e-01,-7.499986035395924677e-01,4.000047421166647021e-01,-9.435490518776637470e-04,-5.000040295707192106e-01,2.803052825241753032e-01
3.069900000001453577e+01,-3.499935155910978146e-01,-7.499986044452032763e-01,4.000047421636983014e-01,-9.435501919110057811e-04,-5.000040247296478890e-01,2.803052515268654177e-01
3.070000000001453699e+01,-3.499935165417497052e-01,-7.499986053503759909e-01,4.000047422107925188e-01,-9.435513343386617291e-04,-5.000040198897829358e-01,2.803052205198233171e-01
3.070100000001453822e+01,-3.499935174919533432e-01,-7.499986062551119437e-01,4.000047422579475209e-01,-9.435525900097947727e-04,-5.000040150786148052e-01,2.803051894215584094e-01
3.070200000001453944e+01,-3.499935184417091172e-01,-7.499986071594109127e-01,4.000047423051629192e-01,-9.435538492733631932e-04,-5.000040102690014310e-01,2.803051583094115506e-01
3.070300000001454066e+01,-3.499935193910170828e-01,-7.499986080632726759e-01,4.000047423524383805e-01,-9.435551116987982156e-04,-5.000040054608212436e-01,2.803051271848933101e-01
3.070400000001454188e+01,-3.499935203398774064e-01,-7.499986089666983435e-01,4.000047423997748486e-01,-9.435563768975252508e-04,-5.000040006539605564e-01,2.803050960493665422e-01
3.070500000001454310e+01,-3.499935212882900881e-01,-7.499986098696871384e-01,4.000047424471711022e-01,-9.435576445194840400e-04,-5.000039958483151192e-01,2.803050649040605968e-01
3.070600000001454433e+01,-3.499935222362560161e-01,-7.499986107722399487e-01,4.000047424946279184e-01,-9.435590246760564015e-04,-5.000039910711480129e-01,2.803050336686170319e-01
3.070700000001454555e+01,-3.499935231837748573e-01,-7.499986116743569964e-01,4.000047425421448533e-01,-9.435604084629088673e-04,-5.000039862955484304e-01,2.803050024192310641e-01
3.070800000001454677e+01,-3.499935241308467782e-01,-7.499986125760379485e-01,4.000047425897219622e-01,-9.435617954457430068e-04,-5.000039815213922489e-01,2.803049711574178704e-01
3.070900000001454799e+01,-3.499935250774723339e-01,-7.499986134772834712e-01,4.000047426373591342e-01,-9.435631852334064318e-04,-5.000039767485661146e-01,2.803049398845456897e-01
